episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
761,1080.0,625,461489,0.1,0.13585940915613604,2150.6820230830053,True,False
762,710.0,511,462000,0.1,0.12365124636562541,2152.518079750007,True,False
763,610.0,473,462473,0.1,0.13329442156384053,2154.2116681250045,True,False
764,700.0,644,463117,0.1,0.14712973868023166,2156.494200458008,True,False
765,510.0,424,463541,0.1,0.1382212268083163,2158.1799357499985,True,False
766,250.0,339,463880,0.1,0.13121707684853498,2159.4169549579965,True,False
767,1520.0,1101,464981,0.1,0.13022414795377038,2163.385163166997,True,False
768,530.0,575,465556,0.1,0.14026828723338744,2165.4850608330016,True,False
769,230.0,313,465869,0.1,0.14780849693581843,2166.631428125009,True,False
770,860.0,663,466532,0.1,0.14022444237966136,2169.053886583002,True,False
771,2460.0,888,467420,0.1,0.12106100267621579,2172.556550082998,True,False
772,580.0,469,467889,0.1,0.11363052334795651,2174.2951095419994,True,False
773,1200.0,698,468587,0.1,0.12162924661761386,2176.781214457995,True,False
774,390.0,419,469006,0.1,0.11258644835934753,2178.3094813750067,True,False
775,990.0,659,469665,0.1,0.11957676735791294,2180.689122875003,True,False
776,2280.0,648,470313,0.1,0.1271232431984426,2184.170193333004,True,False
777,460.0,448,470761,0.1,0.16678536832997842,2185.7755325830076,True,False
778,630.0,576,471337,0.1,0.12201525560683674,2188.0843737079995,True,False
779,950.0,713,472050,0.1,0.11741171071954658,2190.690673833,True,False
780,840.0,802,472852,0.1,0.13534342293715595,2193.6049190829945,True,False
781,990.0,650,473502,0.1,0.11567970384832149,2195.938458167002,True,False
782,990.0,689,474191,0.1,0.14084670785814524,2198.429254542003,True,False
783,780.0,645,474836,0.1,0.15006649328602684,2200.737319125008,True,False
784,1040.0,742,475578,0.1,0.15580888046203434,2203.4152438330057,True,False
785,610.0,460,476038,0.1,0.14684853522997834,2205.066990583,True,False
786,650.0,482,476520,0.1,0.13020179377607077,2206.8230299169954,True,False
787,1140.0,645,477165,0.1,0.13140684984022785,2209.116372250006,True,False
788,1520.0,777,477942,0.1,0.13079461739542558,2211.879567374999,True,False
789,1270.0,653,478595,0.1,0.12276100123906794,2214.1953815830057,True,False
790,1080.0,870,479465,0.1,0.16257023150015862,2217.310548207999,True,False
791,1210.0,800,480265,0.1,0.14269409026019275,2220.3398388750065,True,False
792,1130.0,638,480903,0.1,0.13070665603304435,2222.6351284999982,True,False
793,2440.0,1006,481909,0.1,0.14564776721425235,2226.2905818750005,True,False
794,1840.0,822,482731,0.1,0.14864787452104616,2229.245366208008,True,False
795,2430.0,746,483477,0.1,0.12511295836199732,2232.013268708004,True,False
796,1150.0,772,484249,0.1,0.14653777823315384,2234.772430291996,True,False
797,2840.0,917,485166,0.1,0.15481958304039775,2238.0292222080025,True,False
798,920.0,553,485719,0.1,0.13340184006138125,2240.0694547919993,True,False
799,890.0,590,486309,0.1,0.12342765932348934,2242.1965721669985,True,False
800,1600.0,796,487105,0.1,0.1350860161959526,2245.033821707999,True,False
801,1170.0,813,487918,0.1,0.12808652376306467,2249.2794457919954,True,False
802,840.0,614,488532,0.1,0.12339526321738958,2251.496091666995,True,False
803,1460.0,1219,489751,0.1,0.13873387333986006,2255.8582399580046,True,False
804,940.0,780,490531,0.1,0.12945082639463437,2258.751518542005,True,False
805,1070.0,826,491357,0.1,0.14306309661751496,2261.679946874996,True,False
806,1220.0,811,492168,0.1,0.13101834107851013,2264.626282792,True,False
807,1000.0,916,493084,0.1,0.13405405990291372,2267.9136363330035,True,False
808,730.0,557,493641,0.1,0.12300878666716514,2269.900614833008,True,False
809,1230.0,798,494439,0.1,0.13325014477361685,2272.801469124999,True,False
810,930.0,672,495111,0.1,0.10763827086027179,2275.202977167006,True,False
811,930.0,758,495869,0.1,0.11980422071524356,2277.9024632500077,True,False
812,370.0,409,496278,0.1,0.12923116435972498,2279.5688200000004,True,False
813,470.0,469,496747,0.1,0.11664013507274482,2281.2704454170016,True,False
814,1680.0,1095,497842,0.1,0.11830910201435976,2285.233156999995,True,False
815,1130.0,649,498491,0.1,0.13137148713899982,2287.8912928329955,True,False
816,1310.0,1154,499645,0.1,0.12346776550358554,2292.2544725000043,True,False
817,970.0,678,500323,0.1,0.11192104033023648,2294.7986974170053,True,False
818,1290.0,800,501123,0.1,0.1313413343206048,2297.6845173750044,True,False
819,730.0,618,501741,0.1,0.12341264386571223,2299.9516762919957,True,False
820,470.0,467,502208,0.1,0.11375786749343587,2301.6504345830035,True,False
821,490.0,435,502643,0.1,0.1342345553415793,2303.249022832999,True,False
822,2330.0,798,503441,0.1,0.1269990875571966,2306.1590257920034,True,False
823,1100.0,856,504297,0.1,0.13161762222369142,2309.3922166249977,True,False
824,1700.0,925,505222,0.1,0.14183794090209842,2312.723899542005,True,False
825,730.0,638,505860,0.1,0.12331782055553049,2315.0661414170027,True,False
826,1200.0,953,506813,0.1,0.12872024329707904,2319.5695377920056,True,False
827,770.0,639,507452,0.1,0.12520273665431886,2321.876225458007,True,False
828,1570.0,1039,508491,0.1,0.11431445582665532,2325.556576083007,True,False
829,660.0,507,508998,0.1,0.12460241767423828,2327.3965910420084,True,False
830,820.0,673,509671,0.1,0.1312301360358972,2329.796353708007,True,False
831,530.0,494,510165,0.1,0.15012967557976803,2331.5530540000036,True,False
832,1490.0,978,511143,0.1,0.11662705866314593,2335.0382979999995,True,False
833,1100.0,783,511926,0.1,0.1307479365804822,2337.8300644170085,True,False
834,920.0,609,512535,0.1,0.11536939456862838,2340.0246800000023,True,False
835,240.0,293,512828,0.1,0.11085472963246945,2341.214486708006,True,False
836,600.0,531,513359,0.1,0.1356465546132037,2343.174703333003,True,False
837,430.0,433,513792,0.1,0.13339656946855946,2344.75835525,True,False
838,830.0,688,514480,0.1,0.13873927709971404,2347.294879542009,True,False
839,430.0,513,514993,0.1,0.14370647964824457,2349.157826708004,True,False
840,680.0,594,515587,0.1,0.1604773841697622,2351.375998625008,True,False
841,1120.0,1081,516668,0.1,0.13182323841151275,2355.260194375005,True,False
842,860.0,726,517394,0.1,0.13640778399592277,2357.8278530829994,True,False
843,530.0,433,517827,0.1,0.1376459258436053,2359.4090149580006,True,False
844,670.0,527,518354,0.1,0.12141891498344415,2361.312790541997,True,False
845,920.0,645,518999,0.1,0.11747777161205777,2363.6210766669974,True,False
846,870.0,681,519680,0.1,0.14349891722463726,2366.0954802080087,True,False
847,460.0,516,520196,0.1,0.13540788329848946,2367.9472765829996,True,False
848,980.0,637,520833,0.1,0.1665723700099771,2370.2119389169966,True,False
849,940.0,685,521518,0.1,0.11922047306832514,2372.8423964579997,True,False
850,720.0,641,522159,0.1,0.1399100356036797,2375.163940792001,True,False
851,360.0,436,522595,0.1,0.13639815883078707,2377.659824250004,True,False
852,800.0,722,523317,0.1,0.13500116963083572,2380.3762865000026,True,False
853,500.0,427,523744,0.1,0.1594973683496502,2381.8998807919997,True,False
854,1310.0,924,524668,0.1,0.13900826011030448,2385.241297875007,True,False
855,470.0,397,525065,0.1,0.16271963753182478,2386.6877547080076,True,False
856,1230.0,798,525863,0.1,0.15884621955229708,2389.517509042009,True,False
857,500.0,467,526330,0.1,0.16379600992569557,2391.2113047500025,True,False
858,310.0,369,526699,0.1,0.14573844793536092,2392.554016541995,True,False
859,2200.0,1044,527743,0.1,0.17126839349610137,2396.2514039579983,True,False
860,1240.0,754,528497,0.1,0.17383007687472163,2398.9469416670036,True,False
861,990.0,752,529249,0.1,0.15778900820643027,2401.718814874999,True,False
862,850.0,567,529816,0.1,0.1676352620124817,2403.9020265,True,False
863,490.0,502,530318,0.1,0.17400433853268624,2405.7039535420045,True,False
864,1510.0,832,531150,0.1,0.15463818363451326,2408.6803107919986,True,False
865,990.0,754,531904,0.1,0.19333869021720987,2411.502782249998,True,False
866,480.0,447,532351,0.1,0.14848882241829023,2413.1038542500028,True,False
867,1130.0,752,533103,0.1,0.14656841590445727,2415.834147542002,True,False
868,1940.0,934,534037,0.1,0.1585392853897861,2419.302000458003,True,False
869,900.0,706,534743,0.1,0.14627648307941854,2421.900067249997,True,False
870,620.0,536,535279,0.1,0.15758854109071083,2423.8415144169994,True,False
871,810.0,717,535996,0.1,0.14047736326853436,2426.4095835830085,True,False
872,390.0,418,536414,0.1,0.13634547155995208,2427.919619458,True,False
873,500.0,487,536901,0.1,0.14322974251919104,2429.7099298749963,True,False
874,930.0,635,537536,0.1,0.13702297070116368,2432.0116646249953,True,False
875,850.0,692,538228,0.1,0.1411800918874541,2434.758727332999,True,False
876,740.0,563,538791,0.1,0.16083170090402876,2437.9559701670078,True,False
877,760.0,731,539522,0.1,0.1693024283346257,2440.550603208001,True,False
878,1190.0,942,540464,0.1,0.13481717589074524,2444.0546055000013,True,False
879,490.0,390,540854,0.1,0.13287089559604826,2445.444760667,True,False
880,1720.0,793,541647,0.1,0.13786843477400265,2448.3034933750023,True,False
881,1150.0,700,542347,0.1,0.14772647112607956,2450.817492957998,True,False
882,640.0,667,543014,0.1,0.15784334579850742,2453.170378583003,True,False
883,670.0,653,543667,0.1,0.111835547614317,2455.5295275829994,True,False
884,1250.0,828,544495,0.1,0.13904163864067787,2458.468590042001,True,False
885,1740.0,892,545387,0.1,0.1417782477566747,2461.6518416250037,True,False
886,770.0,735,546122,0.1,0.12718683659382488,2464.469434957995,True,False
887,1690.0,750,546872,0.1,0.1473596866609172,2467.1893738329964,True,False
888,600.0,551,547423,0.1,0.13373545452571697,2469.1744382920006,True,False
889,640.0,620,548043,0.1,0.11534316619077037,2471.472842874995,True,False
890,860.0,772,548815,0.1,0.12907206796958964,2474.2698237919976,True,False
891,1610.0,1121,549936,0.1,0.1441021153431558,2478.271164417005,True,False
892,1000.0,973,550909,0.1,0.13999134181029022,2481.7792043329973,True,False
893,830.0,712,551621,0.1,0.11598409863000506,2484.3211690419994,True,False
894,1330.0,814,552435,0.1,0.1103939865279961,2487.2518815420044,True,False
895,1310.0,832,553267,0.1,0.11273855853897448,2490.3171408329945,True,False
896,700.0,626,553893,0.1,0.1167209059901678,2492.579104874996,True,False
897,620.0,568,554461,0.1,0.12317105125583394,2494.935643500008,True,False
898,1030.0,604,555065,0.1,0.12318329075166326,2497.1098164580035,True,False
899,630.0,541,555606,0.1,0.13508750742508305,2499.061242458003,True,False
900,950.0,836,556442,0.1,0.12901223361777348,2502.1409570420074,True,False
901,1190.0,721,557163,0.1,0.12306113924003309,2505.8866471250076,True,False
902,1310.0,859,558022,0.1,0.10463871778270532,2508.9680390419962,True,False
903,1130.0,618,558640,0.1,0.11526377535154743,2511.164381333001,True,False
904,1090.0,767,559407,0.1,0.10716825666110866,2513.922871457995,True,False
905,880.0,630,560037,0.1,0.10524698830197883,2516.175254792004,True,False
906,680.0,579,560616,0.1,0.10552946389492215,2518.236922541997,True,False
907,540.0,520,561136,0.1,0.11086692772805691,2520.096847624998,True,False
908,990.0,634,561770,0.1,0.11023488625459656,2522.3556076670066,True,False
909,1320.0,590,562360,0.1,0.1268415638447009,2524.6996504169947,True,False
910,1260.0,950,563310,0.1,0.12633262948773583,2528.147783958004,True,False
911,660.0,566,563876,0.1,0.12285526200446864,2530.249034875,True,False
912,680.0,582,564458,0.1,0.14324659098838938,2532.399278541998,True,False
913,610.0,480,564938,0.1,0.11950117788898448,2534.1627691250033,True,False
914,430.0,414,565352,0.1,0.11040145121156596,2535.654528208004,True,False
915,940.0,638,565990,0.1,0.12118342843305015,2537.9566764170013,True,False
916,960.0,831,566821,0.1,0.1225190407041317,2540.9850609580026,True,False
917,1040.0,698,567519,0.1,0.14359018949513463,2543.4727227920084,True,False
918,760.0,596,568115,0.1,0.10316325406600164,2545.6307876250066,True,False
919,1180.0,767,568882,0.1,0.12289458188267115,2548.4433720420056,True,False
920,870.0,854,569736,0.1,0.1277376197400355,2551.5273339580017,True,False
921,910.0,928,570664,0.1,0.13895139585506042,2554.971038292002,True,False
922,1070.0,609,571273,0.1,0.11055559592664634,2557.2508176249976,True,False
923,760.0,600,571873,0.1,0.16031495521465938,2559.4204014999996,True,False
924,370.0,431,572304,0.1,0.12564001387606064,2560.983327791997,True,False
925,1020.0,807,573111,0.1,0.1415151800978836,2563.895317667004,True,False
926,440.0,495,573606,0.1,0.12897775147951418,2566.6069764999993,True,False
927,1310.0,1033,574639,0.1,0.1329970530255936,2570.3040062079963,True,False
928,340.0,426,575065,0.1,0.11850473793032014,2571.856874958001,True,False
929,670.0,558,575623,0.1,0.12477017660363973,2573.856800583002,True,False
930,2720.0,867,576490,0.1,0.13760485404819112,2576.945633167008,True,False
931,2190.0,992,577482,0.1,0.1304174480892177,2580.5164039579977,True,False
932,590.0,561,578043,0.1,0.14101072400808334,2582.511880457998,True,False
933,600.0,642,578685,0.1,0.1358791300043556,2584.847242457996,True,False
934,1010.0,810,579495,0.1,0.12525560370286798,2587.936238333001,True,False
935,1580.0,976,580471,0.1,0.11082357382707175,2591.5677684580005,True,False
936,640.0,541,581012,0.1,0.1284576098790721,2593.5762675830047,True,False
937,1630.0,917,581929,0.1,0.13019818901267374,2596.993711999996,True,False
938,1140.0,787,582716,0.1,0.14288164228011813,2599.8394825419964,True,False
939,680.0,642,583358,0.1,0.13192774830386042,2602.135756917007,True,False
940,1480.0,878,584236,0.1,0.13038519634441895,2605.3053761670017,True,False
941,1190.0,779,585015,0.1,0.11049325649924192,2608.0725939580007,True,False
942,1900.0,1204,586219,0.1,0.10772724028218822,2612.3708909169945,True,False
943,890.0,575,586794,0.1,0.12251701841725865,2614.4504673330084,True,False
944,1180.0,748,587542,0.1,0.1242976465566273,2617.3969671670056,True,False
945,630.0,454,587996,0.1,0.1300488216312308,2619.048583208001,True,False
946,550.0,494,588490,0.1,0.1258252759774526,2620.848940708005,True,False
947,1060.0,972,589462,0.1,0.11058264009562539,2624.418929583,True,False
948,360.0,365,589827,0.1,0.12383610458410048,2625.7698107920005,True,False
949,730.0,494,590321,0.1,0.12356308470630357,2627.544901166999,True,False
950,680.0,756,591077,0.1,0.1223246341167146,2630.2645892919973,True,False
951,470.0,454,591531,0.1,0.13053635905076444,2632.918008791996,True,False
952,390.0,423,591954,0.1,0.11298522681771021,2634.439431042003,True,False
953,1170.0,663,592617,0.1,0.134801479628736,2636.8266846670012,True,False
954,1550.0,773,593390,0.1,0.1342811508905239,2639.599010042002,True,False
955,940.0,627,594017,0.1,0.11707048334038941,2641.8317964169983,True,False
956,920.0,839,594856,0.1,0.14205300559600195,2644.8616879580077,True,False
957,390.0,424,595280,0.1,0.12050689129545442,2646.581258082995,True,False
958,510.0,502,595782,0.1,0.1480078840702772,2648.3862612079974,True,False
959,950.0,623,596405,0.1,0.10870232188309996,2650.787736625003,True,False
960,920.0,569,596974,0.1,0.14015369858382873,2652.950234958,True,False
961,930.0,668,597642,0.1,0.15692581921191273,2655.540056166996,True,False
962,890.0,742,598384,0.1,0.12373413379874922,2658.2673655830004,True,False
963,620.0,597,598981,0.1,0.11485988854261853,2660.476099791995,True,False
964,730.0,669,599650,0.1,0.1318043634005471,2662.877456000002,True,False
965,800.0,879,600529,0.1,0.12483493198471313,2666.064568832997,True,False
966,820.0,750,601279,0.1,0.13428513576241738,2668.737545958007,True,False
967,1340.0,774,602053,0.1,0.1355079734294685,2676.577315292001,True,False
968,1030.0,710,602763,0.1,0.14648413242467043,2680.727263000008,True,False
969,680.0,843,603606,0.1,0.12194229869869365,2685.2001279999968,True,False
970,970.0,774,604380,0.1,0.114950249355632,2690.189843417,True,False
971,760.0,535,604915,0.1,0.13678329346939586,2693.155218832995,True,False
972,930.0,824,605739,0.1,0.1430706236222126,2699.0082193749986,True,False
973,630.0,613,606352,0.1,0.15021195625523467,2703.0231180830015,True,False
974,750.0,616,606968,0.1,0.14072228057382555,2707.0236372500076,True,False
975,750.0,650,607618,0.1,0.14525327629145282,2710.9226561670075,True,False
976,730.0,513,608131,0.1,0.15450953667459544,2715.2780531250028,True,False
977,840.0,609,608740,0.1,0.15667299529403642,2718.3406144170003,True,False
978,570.0,593,609333,0.1,0.12896034388324698,2721.7060968330043,True,False
979,620.0,516,609849,0.1,0.13885455188709636,2724.498287082999,True,False
980,1370.0,732,610581,0.1,0.1369438846824599,2728.6578795420064,True,False
981,680.0,677,611258,0.1,0.12383356685998172,2732.2020425000082,True,False
982,1210.0,838,612096,0.1,0.13654550300644977,2736.6061994170013,True,False
983,1220.0,1102,613198,0.1,0.13932368105108087,2742.555556583,True,False
984,390.0,472,613670,0.1,0.12802940660740358,2744.8730031250016,True,False
985,790.0,679,614349,0.1,0.13694427857065902,2748.3303711670014,True,False
986,1240.0,962,615311,0.1,0.1251716147797803,2753.544088249997,True,False
987,1570.0,791,616102,0.1,0.12265153366583165,2757.957447499997,True,False
988,1090.0,749,616851,0.1,0.12427945941049147,2761.8005980830058,True,False
989,470.0,493,617344,0.1,0.11018694506116933,2764.730935917003,True,False
990,1480.0,764,618108,0.1,0.12672066274074673,2768.9038780420087,True,False
991,460.0,490,618598,0.1,0.13798989535721598,2771.9434465000086,True,False
992,730.0,534,619132,0.1,0.11348693575988066,2774.7125469169987,True,False
993,750.0,622,619754,0.1,0.1267820267187011,2777.898424208004,True,False
994,1650.0,849,620603,0.1,0.13353585435147836,2781.997631582999,True,False
995,820.0,624,621227,0.1,0.11818467115219204,2785.2358130420034,True,False
996,870.0,531,621758,0.1,0.13722538296833522,2788.3024520000035,True,False
997,470.0,427,622185,0.1,0.09961229251158014,2790.6272012080008,True,False
998,530.0,564,622749,0.1,0.11278223540924542,2793.625929707996,True,False
999,400.0,426,623175,0.1,0.13754645039169294,2795.9210529580014,True,False
1000,630.0,675,623850,0.1,0.1374178892277049,2799.336609082995,True,False
1001,1170.0,860,624710,0.1,0.12064218715179799,2806.314257292004,True,False
1002,410.0,511,625221,0.1,0.12902115187898744,2809.1940485000086,True,False
1003,420.0,405,625626,0.1,0.12243266077251128,2811.0455945419963,True,False
1004,940.0,788,626414,0.1,0.12785871823313574,2815.209663792004,True,False
1005,590.0,491,626905,0.1,0.11979358734154119,2817.7843014579994,True,False
1006,950.0,568,627473,0.1,0.11824376593855485,2820.5505831670016,True,False
1007,600.0,515,627988,0.1,0.13561052423288195,2823.264090833007,True,False
1008,710.0,781,628769,0.1,0.13739796194892664,2827.390939917008,True,False
1009,420.0,436,629205,0.1,0.11930707545626328,2830.148057875005,True,False
1010,320.0,345,629550,0.1,0.137382349519189,2832.7583278749953,True,False
1011,1100.0,775,630325,0.1,0.12704300142094954,2837.214446958009,True,False
1012,590.0,526,630851,0.1,0.13754947240400406,2840.2593792080006,True,False
1013,570.0,532,631383,0.1,0.1243321694069563,2842.8986505420035,True,False
1014,760.0,735,632118,0.1,0.11454050419042291,2846.975355750008,True,False
1015,1450.0,630,632748,0.1,0.14576380868454145,2849.905922292004,True,False
1016,910.0,673,633421,0.1,0.1596600740504939,2853.2485812499945,True,False
1017,570.0,436,633857,0.1,0.1591864891965455,2855.417034124999,True,False
1018,850.0,802,634659,0.1,0.14431168181821705,2860.1108083330037,True,False
1019,490.0,440,635099,0.1,0.14630979328331623,2862.799538833002,True,False
1020,970.0,1006,636105,0.1,0.1269997331860756,2867.7630645419995,True,False
1021,800.0,644,636749,0.1,0.1523533478980849,2871.0027310000005,True,False
1022,550.0,492,637241,0.1,0.11984289407245512,2873.3281402919965,True,False
1023,720.0,676,637917,0.1,0.1419379346557623,2876.666572333008,True,False
1024,890.0,798,638715,0.1,0.1390121852670183,2880.512166875007,True,False
1025,720.0,565,639280,0.1,0.17105899398333171,2883.360451625005,True,False
1026,1640.0,839,640119,0.1,0.14297481323258157,2890.4009564169974,True,False
1027,920.0,719,640838,0.1,0.12740748456368844,2894.9566360000026,True,False
1028,670.0,557,641395,0.1,0.15649129187674832,2897.717862125006,True,False
1029,400.0,424,641819,0.1,0.1342191159690045,2899.951007583004,True,False
1030,820.0,705,642524,0.1,0.11269681127268379,2903.535917041998,True,False
1031,510.0,492,643016,0.1,0.14298034610787058,2906.047808042,True,False
1032,510.0,491,643507,0.1,0.15589314152593495,2908.5567930830002,True,False
1033,310.0,319,643826,0.1,0.15283604620490224,2910.484341000003,True,False
1034,970.0,806,644632,0.1,0.12788256161873884,2914.824885875001,True,False
1035,1580.0,752,645384,0.1,0.12345294096566578,2918.909208875004,True,False
1036,740.0,543,645927,0.1,0.1304130793031719,2921.669463291997,True,False
1037,250.0,326,646253,0.1,0.128183073704926,2923.377870666998,True,False
1038,890.0,604,646857,0.1,0.15455667957022096,2926.842931667008,True,False
1039,590.0,643,647500,0.1,0.15823206844629709,2930.3429912919964,True,False
1040,1470.0,807,648307,0.1,0.1579115597058588,2934.4557432080037,True,False
1041,1200.0,819,649126,0.1,0.13397620962705553,2938.8925299580005,True,False
1042,540.0,513,649639,0.1,0.15464794925355818,2941.3790776670066,True,False
1043,1200.0,645,650284,0.1,0.13745547873600397,2945.025296125008,True,False
1044,290.0,389,650673,0.1,0.11359418010742393,2947.0450710000005,True,False
1045,1180.0,672,651345,0.1,0.1474384540647623,2950.729486167009,True,False
1046,1060.0,594,651939,0.1,0.1554323920124286,2953.990397500005,True,False
1047,580.0,507,652446,0.1,0.13607876013055092,2956.8221758330037,True,False
1048,470.0,491,652937,0.1,0.16073120783681308,2959.212685499995,True,False
1049,660.0,523,653460,0.1,0.12602416760082008,2961.983836291998,True,False
1050,500.0,466,653926,0.1,0.14375792890144834,2964.4520981670066,True,False
1051,1210.0,635,654561,0.1,0.12196256850594245,2971.1298394170008,True,False
1052,950.0,717,655278,0.1,0.1307198994340344,2974.8921761670063,True,False
1053,800.0,599,655877,0.1,0.14243238323678573,2978.5451881250046,True,False
1054,1290.0,820,656697,0.1,0.16258850273017475,2982.858591541997,True,False
1055,700.0,584,657281,0.1,0.12653995661243592,2985.894690083005,True,False
1056,760.0,489,657770,0.1,0.14978368421558474,2988.496071750007,True,False
1057,2550.0,929,658699,0.1,0.13376784160861682,2994.0954027499974,True,False
1058,1090.0,756,659455,0.1,0.15275772352500883,2997.8515482079965,True,False
1059,480.0,451,659906,0.1,0.13829919244203948,3000.1960781249945,True,False
1060,420.0,468,660374,0.1,0.15696659512244737,3002.9277499580057,True,False
1061,600.0,539,660913,0.1,0.1640362721350458,3005.7765857500053,True,False
1062,780.0,838,661751,0.1,0.14126706650061754,3010.386061666999,True,False
1063,1480.0,903,662654,0.1,0.12136591092345461,3015.0188692920055,True,False
1064,860.0,710,663364,0.1,0.14930917076724634,3018.9131896670006,True,False
1065,1510.0,759,664123,0.1,0.15259768802022178,3022.8413093749987,True,False
1066,2060.0,608,664731,0.1,0.13035470431082344,3025.6626175830024,True,False
1067,700.0,544,665275,0.1,0.14049873611999347,3028.4465976670035,True,False
1068,740.0,619,665894,0.1,0.13970049953749103,3031.225110166997,True,False
1069,750.0,563,666457,0.1,0.13286055739414185,3033.8295728329977,True,False
1070,600.0,549,667006,0.1,0.14146280997045282,3036.9464372079965,True,False
1071,660.0,495,667501,0.1,0.12889718606827721,3039.9342587080027,True,False
1072,690.0,902,668403,0.1,0.14080336343083116,3044.977031125003,True,False
1073,780.0,663,669066,0.1,0.1405400847006275,3049.1543749999983,True,False
1074,420.0,511,669577,0.1,0.14710906591790263,3051.9398751249973,True,False
1075,1490.0,1168,670745,0.1,0.1437142962105062,3058.890055875003,True,False
1076,820.0,524,671269,0.1,0.13425279585004762,3064.5651785829978,True,False
1077,890.0,634,671903,0.1,0.12997219103235233,3068.2112133330083,True,False
1078,710.0,572,672475,0.1,0.1317923702039085,3071.3111999999965,True,False
1079,380.0,354,672829,0.1,0.1430715595821986,3073.175836292008,True,False
1080,640.0,511,673340,0.1,0.12328693331801333,3076.013630292,True,False
1081,1020.0,690,674030,0.1,0.1447502783239754,3080.150494792004,True,False
1082,3200.0,1156,675186,0.1,0.12346609033463736,3085.8850205000053,True,False
1083,1770.0,758,675944,0.1,0.1477935374959519,3089.4872115420003,True,False
1084,820.0,651,676595,0.1,0.11833356816413594,3093.5773456669995,True,False
1085,680.0,531,677126,0.1,0.1142555028900392,3096.6870218330005,True,False
1086,1040.0,799,677925,0.1,0.14779197895899415,3101.501474542005,True,False
1087,2580.0,806,678731,0.1,0.12169469178501349,3106.2548118330014,True,False
1088,580.0,503,679234,0.1,0.13040983135856332,3109.1864600420085,True,False
1089,1280.0,650,679884,0.1,0.12552075354279552,3112.3485260830057,True,False
1090,1350.0,482,680366,0.1,0.1257457872852683,3115.3646244170086,True,False
1091,870.0,696,681062,0.1,0.13945337324991994,3120.2546560000046,True,False
1092,480.0,422,681484,0.1,0.1118918555384537,3123.347677375001,True,False
1093,450.0,439,681923,0.1,0.11857110834381449,3126.2675969170086,True,False
1094,1370.0,740,682663,0.1,0.1303672384772752,3131.5610277079977,True,False
1095,1000.0,793,683456,0.1,0.13030447472991355,3136.3201740000077,True,False
1096,480.0,443,683899,0.1,0.12355809457261455,3139.055657417004,True,False
1097,1200.0,784,684683,0.1,0.13984996627788154,3143.6455702920066,True,False
1098,1070.0,1058,685741,0.1,0.12132038569675302,3148.9110732080007,True,False
1099,810.0,639,686380,0.1,0.13381817031186075,3151.715564041995,True,False
1100,1530.0,681,687061,0.1,0.13639719249571072,3154.963859583004,True,False
1101,560.0,408,687469,0.1,0.10758774864542134,3159.2875029580027,True,False
1102,1700.0,896,688365,0.1,0.10774512154083433,3163.560486875009,True,False
1103,1510.0,834,689199,0.1,0.13395806312417755,3167.254836542008,True,False
1104,1010.0,604,689803,0.1,0.15766010187961013,3170.2868415830017,True,False
1105,1000.0,649,690452,0.1,0.1187337462796024,3173.2666008749948,True,False
1106,1770.0,940,691392,0.1,0.11248727234754156,3177.4827153750084,True,False
1107,750.0,720,692112,0.1,0.1144909903096656,3180.6545802080072,True,False
1108,670.0,656,692768,0.1,0.13333031682797322,3183.645372708008,True,False
1109,770.0,636,693404,0.1,0.10781077408003358,3186.480985375005,True,False
1110,1430.0,862,694266,0.1,0.11523908827193947,3190.743865042008,True,False
1111,1250.0,805,695071,0.1,0.13380446126545542,3194.603529041997,True,False
1112,1100.0,767,695838,0.1,0.1370859470916912,3198.185792125005,True,False
1113,2580.0,929,696767,0.1,0.12607682839935197,3202.918428833,True,False
1114,1020.0,729,697496,0.1,0.09845248584335294,3206.116510042004,True,False
1115,700.0,541,698037,0.1,0.12397305214846575,3208.677189292008,True,False
1116,1430.0,824,698861,0.1,0.14071470826357893,3212.2689035420044,True,False
1117,930.0,699,699560,0.1,0.12036118812859059,3215.6309550830047,True,False
1118,1540.0,768,700328,0.1,0.13750041079280587,3219.1109270419984,True,False
1119,1450.0,711,701039,0.1,0.1251116148538172,3222.320960416997,True,False
1120,1640.0,693,701732,0.1,0.129674952081137,3225.3156790000066,True,False
1121,380.0,460,702192,0.1,0.12909749582733798,3227.4278490419965,True,False
1122,710.0,548,702740,0.1,0.1257984894905647,3230.2262818750023,True,False
1123,1040.0,962,703702,0.1,0.12777051805363346,3234.783827499996,True,False
1124,520.0,546,704248,0.1,0.11988127016781891,3237.2771289999946,True,False
1125,970.0,676,704924,0.1,0.11986964248870252,3240.2665827500023,True,False
1126,500.0,431,705355,0.1,0.14439887772792967,3243.9823306670005,True,False
1127,1160.0,759,706114,0.1,0.1273011455900575,3247.6908596669964,True,False
1128,1110.0,604,706718,0.1,0.13438316570311193,3250.5911070830043,True,False
1129,1070.0,577,707295,0.1,0.13758115253100792,3253.3655532919947,True,False
1130,1110.0,648,707943,0.1,0.13960990942094798,3256.190934166996,True,False
1131,1050.0,790,708733,0.1,0.1290579829929453,3259.970681000006,True,False
1132,1250.0,663,709396,0.1,0.12459447639938219,3263.392821542002,True,False
1133,590.0,447,709843,0.1,0.12284751239794868,3265.403254542005,True,False
1134,2150.0,692,710535,0.1,0.12711836892917666,3268.6251875000016,True,False
