episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
380,1310.0,839,249571,0.1,0.004294066302646531,1162.6040962499974,True,False
381,1080.0,786,250357,0.1,0.005451171734573575,1165.8201923340093,True,False
382,970.0,678,251035,0.1,0.005404088680099244,1168.8427292499982,True,False
383,2310.0,788,251823,0.1,0.005423525744235985,1172.0141070420214,True,False
384,1440.0,967,252790,0.1,0.0030415858549050494,1175.7750904170098,True,False
385,820.0,657,253447,0.1,0.004193848950175069,1178.2920704170247,True,False
386,2240.0,782,254229,0.1,0.005853992563135428,1181.853197709017,True,False
387,1090.0,768,254997,0.1,0.006038782168313143,1185.0163665,True,False
388,1280.0,635,255632,0.1,0.008448565227957736,1187.491404625005,True,False
389,1210.0,813,256445,0.1,0.006684538361494856,1191.0168956250127,True,False
390,1010.0,731,257176,0.1,0.008029873685337491,1194.9966046250192,True,False
391,700.0,575,257751,0.1,0.004155994421831769,1197.475643209007,True,False
392,740.0,767,258518,0.1,0.006716196970198022,1201.162528875022,True,False
393,580.0,426,258944,0.1,0.004150969454220052,1203.5069097090163,True,False
394,680.0,740,259684,0.1,0.008054653058344548,1206.9742761250236,True,False
395,570.0,622,260306,0.1,0.005003780368415098,1209.771818750014,True,False
396,480.0,474,260780,0.1,0.012138132314088152,1212.0847143340216,True,False
397,470.0,505,261285,0.1,0.006549548427943909,1214.2410636670247,True,False
398,1580.0,854,262139,0.1,0.004827737569111561,1217.948202583997,True,False
399,1270.0,845,262984,0.1,0.005248067522325931,1221.2117894590192,True,False
400,1000.0,850,263834,0.1,0.004535925435259244,1224.479695750022,True,False
401,1110.0,808,264642,0.1,0.004658343970209664,1229.7627009590215,True,False
402,1120.0,742,265384,0.1,0.005030633828800512,1233.4887517500028,True,False
403,1470.0,779,266163,0.1,0.003700363801098573,1237.214535459003,True,False
404,990.0,898,267061,0.1,0.004822755259875622,1241.2272234170232,True,False
405,490.0,466,267527,0.1,0.007353577636391053,1243.234883875004,True,False
406,1650.0,686,268213,0.1,0.0067630554498633545,1246.2631279170164,True,False
407,660.0,543,268756,0.1,0.0035666130065424915,1248.3907032920106,True,False
408,420.0,362,269118,0.1,0.006797989206259242,1249.8362517500063,True,False
409,970.0,756,269874,0.1,0.0075694286072301485,1252.6911604170164,True,False
410,1240.0,667,270541,0.1,0.00467540724356352,1255.3753658340138,True,False
411,450.0,536,271077,0.1,0.0051246280977398214,1257.4266974590137,True,False
412,750.0,767,271844,0.1,0.0045272688221302815,1261.2325596250012,True,False
413,1980.0,812,272656,0.1,0.004639606031685554,1264.5410068750207,True,False
414,640.0,590,273246,0.1,0.005364143544234665,1267.213877000002,True,False
415,1090.0,901,274147,0.1,0.005430634324180169,1271.1747447500238,True,False
416,650.0,461,274608,0.1,0.005552384211553325,1273.3064825000183,True,False
417,1200.0,728,275336,0.1,0.004402945887305067,1276.6505813749973,True,False
418,1220.0,556,275892,0.1,0.004656641293910044,1278.9844181250082,True,False
419,590.0,489,276381,0.1,0.004402342318274752,1281.092228167021,True,False
420,520.0,472,276853,0.1,0.004491106282438199,1282.9764099590247,True,False
421,1020.0,927,277780,0.1,0.006436308091687006,1286.553449250001,True,False
422,770.0,546,278326,0.1,0.004169277186841047,1288.9609100420203,True,False
423,290.0,326,278652,0.1,0.004172245902293249,1290.4288634590048,True,False
424,1260.0,885,279537,0.1,0.004852670671553161,1294.4070757500012,True,False
425,790.0,677,280214,0.1,0.005029476985484141,1297.6669957500126,True,False
426,1380.0,811,281025,0.1,0.004789891573049936,1303.2410170840158,True,False
427,910.0,756,281781,0.1,0.003953923131111349,1306.2308966670244,True,False
428,2420.0,1002,282783,0.1,0.006219952803221531,1310.07040216701,True,False
429,580.0,581,283364,0.1,0.004002401559399951,1312.279779375007,True,False
430,330.0,424,283788,0.1,0.0043174302395441976,1313.916497875005,True,False
431,970.0,905,284693,0.1,0.004539233524469758,1317.3809752500092,True,False
432,540.0,508,285201,0.1,0.004643542232820545,1319.3049357499985,True,False
433,800.0,722,285923,0.1,0.0064556756213682495,1322.3884239170002,True,False
434,980.0,590,286513,0.1,0.0039104073063778765,1324.6955500839977,True,False
435,1370.0,568,287081,0.1,0.005152040327207225,1327.0796306249977,True,False
436,490.0,488,287569,0.1,0.004658789339105095,1329.3517215420143,True,False
437,750.0,717,288286,0.1,0.0044084902829685715,1332.275492417015,True,False
438,770.0,874,289160,0.1,0.007369988992093684,1335.6610824170057,True,False
439,890.0,773,289933,0.1,0.005153295415431898,1338.8546606670134,True,False
440,310.0,453,290386,0.1,0.00528356441001993,1340.814459709014,True,False
441,590.0,572,290958,0.1,0.004652487085985632,1343.087553084013,True,False
442,1100.0,557,291515,0.1,0.006199742133876564,1345.2679352920095,True,False
443,340.0,395,291910,0.1,0.006833419739974268,1346.7773180420045,True,False
444,1170.0,768,292678,0.1,0.005296284589955273,1349.722074750025,True,False
445,1420.0,775,293453,0.1,0.005636343986609682,1353.4847268340236,True,False
446,720.0,770,294223,0.1,0.004030979271495501,1356.7881167500163,True,False
447,710.0,699,294922,0.1,0.0061303660436533396,1359.7945338340069,True,False
448,1270.0,736,295658,0.1,0.006602527887836281,1362.6310972920037,True,False
449,880.0,700,296358,0.1,0.008666464635170996,1365.3100144590135,True,False
450,530.0,430,296788,0.1,0.0035989869028088396,1367.3561806250073,True,False
451,740.0,526,297314,0.1,0.004821565091958312,1371.0711709170137,True,False
452,1740.0,1050,298364,0.1,0.004086119190527714,1375.5038262919988,True,False
453,990.0,782,299146,0.1,0.008328426805718873,1378.7737650840136,True,False
454,780.0,609,299755,0.1,0.0045551643274130155,1381.5955474170041,True,False
455,790.0,770,300525,0.1,0.0047048347600412415,1385.5800211669994,True,False
456,1380.0,630,301155,0.1,0.00832786295224859,1388.5506172919995,True,False
457,850.0,760,301915,0.1,0.003712672872720041,1392.2578278750007,True,False
458,390.0,463,302378,0.1,0.0022166776129622654,1394.3523152920243,True,False
459,820.0,578,302956,0.1,0.004338663309041796,1396.9298327090219,True,False
460,1320.0,907,303863,0.1,0.0041922704953869265,1400.4198272089998,True,False
461,930.0,746,304609,0.1,0.004520150421642982,1403.2733660840022,True,False
462,1000.0,814,305423,0.1,0.0040004240025495515,1406.3905187920027,True,False
463,1120.0,740,306163,0.1,0.0052272039515947975,1409.1885466250242,True,False
464,1140.0,708,306871,0.1,0.004969770869826845,1412.017202750023,True,False
465,1010.0,675,307546,0.1,0.005447702932332714,1417.3820946250053,True,False
466,750.0,561,308107,0.1,0.004166673471835176,1421.4730954590195,True,False
467,440.0,465,308572,0.1,0.004519343623915353,1425.8578689170245,True,False
468,1280.0,695,309267,0.1,0.003406351966167009,1430.6942156669975,True,False
469,1140.0,870,310137,0.1,0.005628980708216667,1437.4921074590238,True,False
470,1570.0,926,311063,0.1,0.007036846985554653,1442.6931298340205,True,False
471,490.0,438,311501,0.1,0.005996660769663074,1445.2485135840252,True,False
472,570.0,666,312167,0.1,0.004796407238442832,1450.0043000840233,True,False
473,4620.0,1191,313358,0.1,0.006505137012924549,1458.3338856670016,True,False
474,630.0,568,313926,0.1,0.00637351485702183,1461.051716875023,True,False
475,760.0,665,314591,0.1,0.004800222668563947,1466.6149704170239,True,False
476,810.0,710,315301,0.1,0.008352359341525504,1473.26431370902,True,False
477,880.0,664,315965,0.1,0.003933056820456095,1477.4474059590138,True,False
478,830.0,646,316611,0.1,0.004690781178933377,1480.8125703340047,True,False
479,680.0,675,317286,0.1,0.007851890494603355,1486.1583535840036,True,False
480,1190.0,729,318015,0.1,0.006379969432440863,1491.3863734590122,True,False
481,820.0,700,318715,0.1,0.005331730783717441,1496.8066058749973,True,False
482,1780.0,754,319469,0.1,0.006544492099367615,1502.589850459015,True,False
483,1680.0,813,320282,0.1,0.006064880034299063,1508.7753700840112,True,False
484,300.0,504,320786,0.1,0.005365782809565731,1512.0834613750048,True,False
485,910.0,891,321677,0.1,0.0058058485837189705,1517.5241637919971,True,False
486,2320.0,797,322474,0.1,0.006304107611383494,1522.6936203750083,True,False
487,1260.0,683,323157,0.1,0.009186385120455807,1527.9700780420098,True,False
488,630.0,513,323670,0.1,0.009776095397228346,1530.3477014170203,True,False
489,1420.0,1241,324911,0.1,0.006899708362987205,1536.9440362919995,True,False
490,830.0,634,325545,0.1,0.011082642796264856,1540.6365042920224,True,False
491,1040.0,863,326408,0.1,0.0068369125280393446,1544.5139274590183,True,False
492,510.0,557,326965,0.1,0.005940987142271918,1547.5772257090139,True,False
493,200.0,341,327306,0.1,0.0049655551898895815,1549.652247125021,True,False
494,550.0,468,327774,0.1,0.008484364540463425,1553.318017875019,True,False
495,370.0,475,328249,0.1,0.006564944893505205,1556.7472172090202,True,False
496,1090.0,540,328789,0.1,0.0055777233576884975,1560.8319400000037,True,False
497,380.0,485,329274,0.1,0.00731777349460008,1563.9793376669986,True,False
498,950.0,666,329940,0.1,0.0034577817991403807,1569.3589085420244,True,False
499,1970.0,652,330592,0.1,0.004096225715396595,1574.4242705840152,True,False
500,830.0,868,331460,0.1,0.0058373379508196484,1581.540038584004,True,False
501,920.0,836,332296,0.1,0.008285868197175982,1588.8935560420214,True,False
502,1860.0,1031,333327,0.1,0.006871952865533676,1595.9566055420146,True,False
503,1670.0,781,334108,0.1,0.00745935930231377,1601.1671653750236,True,False
504,850.0,935,335043,0.1,0.007086319964810758,1606.2468167920015,True,False
505,1040.0,787,335830,0.1,0.00590033558531792,1610.2260340000212,True,False
506,460.0,453,336283,0.1,0.004464617376607241,1612.475035750016,True,False
507,760.0,815,337098,0.1,0.007700727278407773,1616.4089644170017,True,False
508,690.0,586,337684,0.1,0.00855691494858906,1619.3180165420054,True,False
509,630.0,543,338227,0.1,0.004052919124391068,1621.828392000025,True,False
510,1320.0,887,339114,0.1,0.0034569340410877253,1626.1063197920157,True,False
511,1190.0,786,339900,0.1,0.005566556497741736,1630.0041651250212,True,False
512,700.0,632,340532,0.1,0.003946478365326619,1633.049070625013,True,False
513,640.0,469,341001,0.1,0.004386617992626519,1636.191846583999,True,False
514,520.0,568,341569,0.1,0.0038841809818363736,1638.6720894590253,True,False
515,2240.0,1036,342605,0.1,0.005065300317146747,1643.7435353750188,True,False
516,530.0,522,343127,0.1,0.0028888424965911185,1646.1836264170124,True,False
517,760.0,593,343720,0.1,0.0054639878877338595,1649.0572232090053,True,False
518,680.0,777,344497,0.1,0.005426986185298541,1653.0723594170122,True,False
519,2270.0,1080,345577,0.1,0.006159796819513388,1658.432336375001,True,False
520,1270.0,960,346537,0.1,0.00468190548660156,1663.4255952090025,True,False
521,1350.0,802,347339,0.1,0.005984209103626199,1667.729455875,True,False
522,580.0,531,347870,0.1,0.004688285518336089,1670.0532596250123,True,False
523,460.0,602,348472,0.1,0.008411900277961884,1672.869564417022,True,False
524,740.0,665,349137,0.1,0.006519591381088887,1676.141354375024,True,False
525,770.0,662,349799,0.1,0.0071823038217244724,1679.3327354170033,True,False
526,510.0,504,350303,0.1,0.005392204856939821,1683.3670449170168,True,False
527,1080.0,738,351041,0.1,0.005810704217544077,1687.3192386250012,True,False
528,1300.0,1002,352043,0.1,0.005387004975229502,1692.1382006670174,True,False
529,820.0,658,352701,0.1,0.005682068473701789,1695.382008125016,True,False
530,760.0,682,353383,0.1,0.003752386970582473,1699.1849860840011,True,False
531,1420.0,796,354179,0.1,0.0066004002457437806,1703.5727815840219,True,False
532,630.0,565,354744,0.1,0.0033375688330073592,1706.498254584003,True,False
533,630.0,487,355231,0.1,0.007286831497480277,1708.939319750003,True,False
534,1350.0,651,355882,0.1,0.0032064318285535084,1712.1292035420192,True,False
535,1520.0,870,356752,0.1,0.004359421028153236,1716.369949542015,True,False
536,1310.0,945,357697,0.1,0.007591034982982881,1720.929325834004,True,False
537,800.0,594,358291,0.1,0.005908799389962459,1724.003855500021,True,False
538,1080.0,619,358910,0.1,0.00595774432463992,1727.5150480000011,True,False
539,550.0,636,359546,0.1,0.006234128647937832,1730.5704120840237,True,False
540,290.0,394,359940,0.1,0.004000761696123377,1732.5035484170076,True,False
541,620.0,623,360563,0.1,0.0050404250501625,1735.5543365420017,True,False
542,2470.0,951,361514,0.1,0.005707861418824079,1740.1690817089984,True,False
543,1890.0,1043,362557,0.1,0.006151772795782078,1745.1513315420016,True,False
544,780.0,521,363078,0.1,0.005716338224906045,1748.00904587502,True,False
545,1160.0,735,363813,0.1,0.005142286978535476,1751.6036244590068,True,False
546,970.0,539,364352,0.1,0.005952153533817855,1754.3085108750092,True,False
547,1260.0,821,365173,0.1,0.007280785299939808,1758.3784107090032,True,False
548,620.0,574,365747,0.1,0.00611154863430135,1761.6114934590005,True,False
549,390.0,605,366352,0.1,0.007342110629236375,1764.755602209014,True,False
550,450.0,510,366862,0.1,0.00596847796104995,1767.8488862920203,True,False
551,1320.0,679,367541,0.1,0.004340116085607887,1772.9812202090106,True,False
552,990.0,668,368209,0.1,0.0049271192635175305,1776.4685677500092,True,False
553,650.0,666,368875,0.1,0.007829604921119108,1779.875173709006,True,False
554,850.0,742,369617,0.1,0.00526519855847382,1783.5704416250228,True,False
555,1080.0,684,370301,0.1,0.008123369769013504,1786.9507275000215,True,False
556,780.0,631,370932,0.1,0.00568140130541641,1790.3282522500085,True,False
557,730.0,632,371564,0.1,0.006650278456744891,1793.5912780840008,True,False
558,1360.0,749,372313,0.1,0.007412021398858073,1797.1527298750007,True,False
559,1410.0,843,373156,0.1,0.00530673627205352,1801.3373715000052,True,False
560,2130.0,992,374148,0.1,0.005410239736046342,1806.228665875009,True,False
561,730.0,678,374826,0.1,0.006210006314010178,1809.564389209001,True,False
562,1080.0,836,375662,0.1,0.006704147581766364,1813.7092808750167,True,False
563,640.0,593,376255,0.1,0.006688248692945628,1816.6711512920156,True,False
564,900.0,653,376908,0.1,0.008106599163289591,1820.0067940000154,True,False
565,760.0,703,377611,0.1,0.0074965428271596985,1824.0707277500187,True,False
566,950.0,394,378005,0.1,0.006831757920662487,1825.9317615000182,True,False
567,800.0,788,378793,0.1,0.005978475494409538,1829.894671417016,True,False
568,1060.0,869,379662,0.1,0.007809118144021022,1834.5623054169992,True,False
569,1090.0,780,380442,0.1,0.0065898425324867746,1838.4900929170253,True,False
570,1120.0,819,381261,0.1,0.008386885040303374,1842.584526792023,True,False
571,500.0,620,381881,0.1,0.006663585439204208,1845.6857465000066,True,False
572,1700.0,784,382665,0.1,0.0057736398332647754,1849.5046773340146,True,False
573,910.0,748,383413,0.1,0.006093986834185248,1853.4978705420217,True,False
574,720.0,618,384031,0.1,0.004598677967215416,1857.5625182920194,True,False
575,940.0,754,384785,0.1,0.0053118167589196845,1860.6408464999986,True,False
576,780.0,608,385393,0.1,0.008146490208577904,1864.674310167,True,False
577,570.0,546,385939,0.1,0.004231409698738442,1867.3936735840107,True,False
578,1270.0,710,386649,0.1,0.005911200728170637,1870.6278909170069,True,False
579,2080.0,883,387532,0.1,0.006951471619735729,1874.4958761250018,True,False
580,2300.0,740,388272,0.1,0.006426931728885786,1877.7927512090246,True,False
581,1670.0,939,389211,0.1,0.00598696847127862,1881.9367442090006,True,False
582,900.0,747,389958,0.1,0.005363774316243449,1885.8089192920015,True,False
583,430.0,569,390527,0.1,0.007684903399703998,1888.171847834019,True,False
584,540.0,651,391178,0.1,0.005950216657804908,1890.8829090000072,True,False
585,1130.0,794,391972,0.1,0.005593702865731739,1894.468422417005,True,False
586,1140.0,824,392796,0.1,0.004503278306445776,1898.136103042023,True,False
587,790.0,685,393481,0.1,0.006955174098134433,1901.432813042018,True,False
588,990.0,676,394157,0.1,0.006125608929598252,1904.6565941669978,True,False
589,420.0,468,394625,0.1,0.003943573262614126,1906.8419362920104,True,False
590,930.0,763,395388,0.1,0.006922854326363088,1910.122339167021,True,False
591,670.0,661,396049,0.1,0.009009795890641258,1913.1260008340178,True,False
592,1010.0,756,396805,0.1,0.007306426539635236,1916.893326667021,True,False
593,500.0,597,397402,0.1,0.007237324203620821,1922.0574239999987,True,False
594,610.0,688,398090,0.1,0.006057701349058081,1929.073724292015,True,False
595,1110.0,802,398892,0.1,0.00695757546684524,1953.7689073750225,True,False
596,600.0,593,399485,0.1,0.007924327456920937,1958.2352184170159,True,False
597,1550.0,789,400274,0.1,0.004848437087414172,1962.4271400000143,True,False
598,1000.0,686,400960,0.1,0.0048555048780927305,1965.8849741670128,True,False
599,1090.0,526,401486,0.1,0.008429227423505815,1968.3415046250157,True,False
600,920.0,546,402032,0.1,0.0051304905056735895,1971.3427762500069,True,False
601,1050.0,843,402875,0.1,0.008117982948065868,1977.939978084003,True,False
602,1640.0,1025,403900,0.1,0.00420383800814066,1989.8374068750127,True,False
603,340.0,411,404311,0.1,0.004401795863397602,1993.6387426250149,True,False
604,620.0,555,404866,0.1,0.00570775067313112,1998.1174033340067,True,False
605,840.0,599,405465,0.1,0.0043137933814432474,2002.2830733750015,True,False
606,530.0,474,405939,0.1,0.004871127133009071,2004.9554285420163,True,False
607,1010.0,866,406805,0.1,0.005501262167380685,2010.2530059590063,True,False
608,730.0,614,407419,0.1,0.0037053603619212295,2014.6624184170214,True,False
609,590.0,585,408004,0.1,0.007942604230476075,2018.6169647090137,True,False
610,1070.0,692,408696,0.1,0.004159158779405101,2023.9117415420187,True,False
611,510.0,538,409234,0.1,0.0052633245741434175,2027.2121700420103,True,False
612,1080.0,764,409998,0.1,0.006087828483018068,2032.0503702500137,True,False
613,690.0,646,410644,0.1,0.004654261367654221,2036.0465467920003,True,False
614,540.0,613,411257,0.1,0.005987315649072353,2039.4867074170033,True,False
615,1240.0,846,412103,0.1,0.003846355710041784,2045.5645898750226,True,False
616,580.0,584,412687,0.1,0.0049574458034715475,2049.271842667018,True,False
617,590.0,671,413358,0.1,0.004018616298535129,2054.3780397920054,True,False
618,460.0,552,413910,0.1,0.003627474073057427,2058.079498209001,True,False
619,410.0,495,414405,0.1,0.006206019331828782,2061.409564583999,True,False
620,280.0,429,414834,0.1,0.003549298680622444,2064.9054007920204,True,False
621,820.0,691,415525,0.1,0.004989066614091095,2072.9977361250203,True,False
622,1360.0,923,416448,0.1,0.004122438948164045,2085.341568083997,True,False
623,450.0,504,416952,0.1,0.004411183968408122,2092.356420834025,True,False
624,1010.0,752,417704,0.1,0.005354563219527258,2101.88525708401,True,False
625,460.0,471,418175,0.1,0.005499705221030352,2107.9546225840168,True,False
626,1020.0,675,418850,0.1,0.006280174282566815,2118.7768290420063,True,False
627,780.0,569,419419,0.1,0.004076938760552136,2124.0534403750207,True,False
628,270.0,526,419945,0.1,0.005480391663502704,2131.870134249999,True,False
629,790.0,597,420542,0.1,0.0037748361500167605,2139.7339925840206,True,False
630,980.0,858,421400,0.1,0.004275899631956722,2149.43949012502,True,False
631,770.0,730,422130,0.1,0.004816560206453797,2154.108327834023,True,False
632,730.0,653,422783,0.1,0.0032830966941503796,2161.2755829170055,True,False
633,1080.0,721,423504,0.1,0.0037860026983775777,2165.636080666998,True,False
634,1620.0,758,424262,0.1,0.0031314441483349556,2171.0701894170197,True,False
635,860.0,628,424890,0.1,0.004574375742806157,2174.9133167090185,True,False
636,1440.0,654,425544,0.1,0.003419876959680284,2178.894259542023,True,False
637,770.0,529,426073,0.1,0.0037433712171729317,2183.937945542013,True,False
638,850.0,614,426687,0.1,0.005827876402512558,2189.227604292013,True,False
639,950.0,691,427378,0.1,0.004703112656850842,2194.0049570420233,True,False
640,1490.0,784,428162,0.1,0.004156565964245713,2198.7181125839998,True,False
641,570.0,550,428712,0.1,0.00548465122161703,2202.3967759170046,True,False
642,1410.0,949,429661,0.1,0.004503321313232435,2208.2928750840074,True,False
643,1380.0,838,430499,0.1,0.004718932538442581,2214.2717932920204,True,False
644,2010.0,682,431181,0.1,0.004396237025503069,2218.456267333997,True,False
645,1170.0,835,432016,0.1,0.004735950102058181,2223.5495020420058,True,False
646,1430.0,1027,433043,0.1,0.005659600568151291,2229.8092057920003,True,False
647,510.0,670,433713,0.1,0.00566220145091869,2234.572994417016,True,False
648,840.0,810,434523,0.1,0.006811944016031829,2239.8215716670093,True,False
649,920.0,693,435216,0.1,0.005260704596722284,2246.9231478340225,True,False
650,1480.0,1123,436339,0.1,0.00429621392239434,2257.0604260420077,True,False
651,1120.0,690,437029,0.1,0.004586483899643914,2264.8768739590014,True,False
652,1550.0,746,437775,0.1,0.004974679748830636,2269.8126906250254,True,False
653,490.0,602,438377,0.1,0.004364078740715758,2273.757496584003,True,False
654,1210.0,1036,439413,0.1,0.007416478404280834,2281.909363334009,True,False
655,1110.0,824,440237,0.1,0.005439613015307295,2287.6072353339987,True,False
656,330.0,478,440715,0.1,0.005374923869850067,2290.7129492920067,True,False
657,940.0,705,441420,0.1,0.004975971173873897,2295.2248480420094,True,False
658,680.0,646,442066,0.1,0.004967440486602161,2299.3127187920036,True,False
659,1690.0,895,442961,0.1,0.004089013852925356,2305.348811917007,True,False
660,1100.0,706,443667,0.1,0.004812461005547613,2310.5519903340028,True,False
661,980.0,853,444520,0.1,0.0032108997399527056,2314.3084817500203,True,False
662,820.0,746,445266,0.1,0.004630882850026972,2317.661474624998,True,False
663,440.0,622,445888,0.1,0.0043479750911967876,2320.5941802920133,True,False
664,370.0,475,446363,0.1,0.004647150699846383,2322.6515499170055,True,False
665,1380.0,923,447286,0.1,0.004418667752317907,2326.755085584009,True,False
666,1460.0,885,448171,0.1,0.003985656823592083,2331.096127167024,True,False
667,1470.0,1390,449561,0.1,0.006646725402652532,2337.215730791999,True,False
668,480.0,483,450044,0.1,0.004713260254549432,2339.5581996670226,True,False
669,1210.0,946,450990,0.1,0.0037777067043214753,2343.7753210420196,True,False
670,1210.0,578,451568,0.1,0.003784319911360869,2346.3774547089997,True,False
671,610.0,555,452123,0.1,0.004456092447440639,2349.066187459015,True,False
672,1890.0,660,452783,0.1,0.004614501073603716,2352.5789551250055,True,False
673,340.0,463,453246,0.1,0.006546206797918722,2354.6687378750066,True,False
674,890.0,696,453942,0.1,0.004078917173553665,2357.8210332090093,True,False
675,1050.0,555,454497,0.1,0.004085919556790869,2360.255455959006,True,False
676,700.0,784,455281,0.1,0.004378993390246807,2365.2655507920135,True,False
677,660.0,735,456016,0.1,0.0035804605346208477,2368.6121938340075,True,False
678,340.0,472,456488,0.1,0.004820794127565824,2371.1591999590164,True,False
679,760.0,594,457082,0.1,0.005300325963125451,2373.9731198750087,True,False
680,1100.0,757,457839,0.1,0.002937465495917769,2377.844977834,True,False
681,1210.0,754,458593,0.1,0.003278027629854266,2381.278155167005,True,False
682,1490.0,872,459465,0.1,0.003962130668154413,2385.016252375004,True,False
683,1020.0,808,460273,0.1,0.007751685827982031,2388.540082917025,True,False
684,500.0,514,460787,0.1,0.0038611105724157824,2390.8568092920177,True,False
685,1380.0,817,461604,0.1,0.005425151606749107,2394.310073959001,True,False
686,1250.0,868,462472,0.1,0.00437080976445966,2398.0806335840025,True,False
687,990.0,786,463258,0.1,0.00326520122370293,2402.0900965839974,True,False
688,2410.0,848,464106,0.1,0.004303847420367606,2406.2196117500134,True,False
689,1330.0,1139,465245,0.1,0.007642720839654079,2411.5043413750245,True,False
690,650.0,601,465846,0.1,0.0028799521263378363,2414.2366007090022,True,False
691,1330.0,968,466814,0.1,0.004700865326179885,2418.648985167005,True,False
692,390.0,536,467350,0.1,0.005782835467009625,2421.113872292015,True,False
693,1020.0,720,468070,0.1,0.006492360195423114,2424.623263125017,True,False
694,690.0,715,468785,0.1,0.0046020505114786284,2427.97021745902,True,False
695,1150.0,661,469446,0.1,0.005632933315284776,2430.969321167009,True,False
696,1140.0,982,470428,0.1,0.005538446142535082,2435.784019167011,True,False
697,1080.0,846,471274,0.1,0.005391197193853151,2439.527149417001,True,False
698,1270.0,618,471892,0.1,0.007912797471057744,2442.519567334006,True,False
699,930.0,615,472507,0.1,0.006298873970723327,2446.0634092090186,True,False
700,1450.0,935,473442,0.1,0.00576583242666227,2451.597605167015,True,False
701,840.0,850,474292,0.1,0.006138165750291566,2457.238039042015,True,False
702,1500.0,738,475030,0.1,0.004230316156399963,2460.747224917024,True,False
703,800.0,648,475678,0.1,0.0027775803649507714,2463.683470167016,True,False
704,980.0,644,476322,0.1,0.0045199954903233355,2467.1984587500046,True,False
705,1310.0,640,476962,0.1,0.006411585324894986,2470.0684647920134,True,False
706,900.0,638,477600,0.1,0.005122953209865955,2473.2482952920254,True,False
707,1740.0,746,478346,0.1,0.0038286879948485563,2476.835234375001,True,False
708,260.0,403,478749,0.1,0.004428101311631427,2478.7274898750184,True,False
709,1320.0,1417,480166,0.1,0.00609397838180911,2484.9726158750127,True,False
710,1250.0,872,481038,0.1,0.007588081279985282,2489.15749058401,True,False
711,1220.0,919,481957,0.1,0.004606665783237828,2493.368362084002,True,False
712,1270.0,795,482752,0.1,0.006060370471651417,2497.9172813750047,True,False
713,1600.0,800,483552,0.1,0.00432771728024818,2501.7804080420174,True,False
714,1320.0,986,484538,0.1,0.004936145964491264,2506.1767418750096,True,False
715,1320.0,963,485501,0.1,0.004329807606875448,2510.448835334013,True,False
716,530.0,496,485997,0.1,0.003367597484611906,2512.7221337920055,True,False
717,770.0,656,486653,0.1,0.004655663639224679,2515.7827428340097,True,False
718,920.0,892,487545,0.1,0.0039450095250216964,2519.6923740420025,True,False
719,1380.0,1082,488627,0.1,0.005006419357421152,2524.8225426670106,True,False
720,990.0,893,489520,0.1,0.003428716006185693,2529.3343351250223,True,False
721,1100.0,737,490257,0.1,0.004609325264502094,2532.723390542,True,False
722,960.0,792,491049,0.1,0.00463227580349676,2536.2563860840164,True,False
723,720.0,607,491656,0.1,0.0036252343515546896,2538.901046209008,True,False
724,1120.0,891,492547,0.1,0.00409256999993378,2542.85546845902,True,False
725,430.0,501,493048,0.1,0.004639300869755624,2545.6889931670157,True,False
726,1460.0,707,493755,0.1,0.004507091425197855,2552.098753500002,True,False
727,1050.0,763,494518,0.1,0.004467690577157603,2555.921566792007,True,False
728,470.0,534,495052,0.1,0.0036004581171567482,2558.9339099170174,True,False
729,740.0,506,495558,0.1,0.00422842327841661,2561.476793250011,True,False
730,780.0,626,496184,0.1,0.005263767832486777,2564.292234459019,True,False
731,2290.0,746,496930,0.1,0.006880589818734656,2567.585607709014,True,False
732,1190.0,838,497768,0.1,0.003853839810749161,2571.908614209009,True,False
733,1150.0,807,498575,0.1,0.005421450900247515,2575.6413425840146,True,False
734,640.0,602,499177,0.1,0.004051217406877125,2578.298096750019,True,False
735,1570.0,793,499970,0.1,0.0049844460142658776,2581.7943782500224,True,False
736,1490.0,1023,500993,0.1,0.005474418969470207,2586.606120209006,True,False
737,810.0,576,501569,0.1,0.004576918315352587,2589.6867596670054,True,False
738,1410.0,894,502463,0.1,0.005672239466683078,2594.3032328750123,True,False
739,580.0,572,503035,0.1,0.004431570455565449,2597.018239625002,True,False
740,880.0,807,503842,0.1,0.006626608823875593,2600.5725775000174,True,False
741,1640.0,675,504517,0.1,0.004503036796848273,2603.6617610840185,True,False
742,2250.0,1077,505594,0.1,0.005617340057906539,2611.9547292090137,True,False
743,610.0,691,506285,0.1,0.009678235301758684,2616.9217767920054,True,False
744,560.0,461,506746,0.1,0.004572264084329262,2621.545687334001,True,False
745,2170.0,1019,507765,0.1,0.006082111309446833,2629.045837292011,True,False
746,470.0,459,508224,0.1,0.007288741645828376,2632.6720986250148,True,False
747,1250.0,759,508983,0.1,0.007026018023862942,2638.303933750023,True,False
748,710.0,555,509538,0.1,0.006021138918401821,2642.9987532920204,True,False
749,1250.0,552,510090,0.1,0.006414561614687757,2647.6150749170047,True,False
750,1410.0,1056,511146,0.1,0.005407583884141676,2656.3394400840043,True,False
751,1330.0,543,511689,0.1,0.006322180855717948,2663.2390436670103,True,False
752,790.0,618,512307,0.1,0.006515828507813299,2668.231828750024,True,False
