episode,training_episode_id,seed,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated,lives_lost,shaped_return
529,532,1643,780.0,653,400351,0.1,0.0035798528073369817,2657.84854888916,True,False,3,6.299999999999995
530,530,1641,2250.0,822,400589,0.1,0.0035740238483519342,2658.857349872589,True,False,3,21.00000000000007
531,531,1642,670.0,820,400650,0.1,0.003588676051642723,2659.1362688541412,True,False,3,5.199999999999991
532,529,1640,2930.0,1006,400704,0.1,0.003549014451445097,2659.4065606594086,True,False,3,27.800000000000097
533,534,1645,480.0,602,402997,0.1,0.0034443865149425793,2668.3985347747803,True,False,3,3.300000000000002
534,536,1647,710.0,653,403316,0.1,0.0034402388441811386,2669.772500038147,True,False,3,5.599999999999998
535,533,1644,830.0,781,403475,0.1,0.0034724749123442693,2670.4179940223694,True,False,3,6.799999999999985
536,535,1646,2540.0,916,404314,0.1,0.0035162287565099694,2673.774761915207,True,False,3,23.900000000000077
537,539,1650,680.0,592,405843,0.1,0.0039278995766811,2679.9817447662354,True,False,3,5.299999999999992
538,537,1648,960.0,830,406317,0.1,0.0038598994359777994,2681.970958709717,True,False,3,8.099999999999985
539,540,1651,420.0,507,406342,0.1,0.003995661780259277,2682.119551897049,True,False,3,2.700000000000002
540,538,1649,2560.0,884,406852,0.1,0.003925265758419494,2684.2056839466095,True,False,3,24.100000000000065
541,541,1652,640.0,531,407967,0.1,0.004059798605875998,2688.6667709350586,True,False,3,4.899999999999995
542,543,1654,790.0,633,408874,0.1,0.004003766906671344,2692.5351998806,True,False,3,6.399999999999988
543,544,1655,1220.0,543,409024,0.1,0.00395932966868117,2693.2000436782837,True,False,3,10.699999999999987
544,542,1653,1310.0,719,409193,0.1,0.003970869843393399,2693.8833746910095,True,False,3,11.599999999999982
545,545,1656,920.0,647,410555,0.1,0.0037545832700795643,2699.056429862976,True,False,3,7.69999999999999
546,547,1658,660.0,607,411452,0.1,0.0036657500210029413,2702.4926207065582,True,False,3,5.099999999999996
547,546,1657,2340.0,881,412398,0.1,0.0036566715830753087,2706.3418209552765,True,False,3,21.900000000000063
548,548,1659,1150.0,916,412857,0.1,0.0036673176148855516,2708.319986820221,True,False,3,9.999999999999982
549,549,1660,550.0,846,413939,0.1,0.0036834674061993777,2712.8775806427,True,False,3,3.9999999999999973
550,550,1661,2090.0,1046,415636,0.1,0.0037704900631758548,2719.319292783737,True,False,3,19.400000000000016
551,552,1663,940.0,803,416069,0.1,0.0037415645812762205,2722.421450853348,True,False,3,7.899999999999993
552,551,1662,5050.0,1074,416694,0.1,0.003770859087700305,2724.811325788498,True,False,3,49.00000000000013
553,553,1664,860.0,940,417699,0.1,0.0038117992626057265,2728.7537479400635,True,False,3,7.099999999999987
554,555,1666,1130.0,548,418261,0.1,0.003885650324523041,2731.005919933319,True,False,3,9.799999999999999
555,554,1665,2440.0,959,419472,0.1,0.0038235698475422796,2735.6316590309143,True,False,3,22.90000000000007
556,556,1667,4090.0,978,420606,0.1,0.0038415670852226364,2739.962656736374,True,False,3,39.40000000000009
557,557,1668,2510.0,783,420831,0.1,0.0038229773745254766,2740.8292717933655,True,False,3,23.600000000000087
558,559,1670,380.0,396,421056,0.1,0.0038094418499656398,2741.879489660263,True,False,3,2.300000000000002
559,558,1669,890.0,786,421405,0.1,0.0038408334609879415,2743.2419776916504,True,False,3,7.3999999999999915
560,560,1671,410.0,633,423138,0.1,0.0038066491611356335,2749.887725830078,True,False,3,2.600000000000002
561,563,1674,420.0,496,423389,0.1,0.003748843834112068,2750.8808357715607,True,False,3,2.700000000000002
562,562,1673,610.0,589,423412,0.1,0.0037650159113061677,2751.0116317272186,True,False,3,4.599999999999994
563,561,1672,720.0,771,423915,0.1,0.00376678519488473,2752.9665999412537,True,False,3,5.6999999999999975
564,565,1676,1350.0,607,425817,0.1,0.00394499398255107,2760.4004158973694,True,False,3,11.999999999999986
565,564,1675,1540.0,771,426222,0.1,0.0038571803960115703,2761.943729877472,True,False,3,13.899999999999984
566,566,1677,890.0,812,426660,0.1,0.0038676506578331593,2763.628497838974,True,False,3,7.399999999999993
567,567,1678,1460.0,740,426875,0.1,0.003867110036977416,2764.552941799164,True,False,3,13.099999999999985
568,570,1681,340.0,482,428588,0.1,0.0036476225934196187,2771.165621995926,True,False,3,1.9000000000000012
569,569,1680,750.0,598,428614,0.1,0.003682875116106534,2771.312336921692,True,False,3,5.999999999999995
570,568,1679,1190.0,731,428741,0.1,0.003642194872376765,2771.839963912964,True,False,3,10.399999999999997
571,571,1682,1780.0,1079,431191,0.1,0.003734731944603716,2781.6041207313538,True,False,3,16.29999999999999
572,573,1684,760.0,699,431410,0.1,0.003785617324874706,2782.4475877285004,True,False,3,6.099999999999994
573,572,1683,1640.0,772,431676,0.1,0.0037484171502792803,2783.543278694153,True,False,3,14.89999999999998
574,574,1685,1140.0,931,432465,0.1,0.0036543929609535093,2786.553510904312,True,False,3,9.89999999999998
575,576,1687,1140.0,725,434310,0.1,0.0033299388471541218,2793.641070842743,True,False,3,9.899999999999979
576,575,1686,1080.0,823,434483,0.1,0.003386239912462752,2795.9257397651672,True,False,3,9.299999999999981
577,577,1688,1660.0,920,435356,0.1,0.0034753480314342914,2799.386326789856,True,False,3,15.099999999999982
578,578,1689,2670.0,840,435825,0.1,0.00354470028195508,2801.1926538944244,True,False,3,25.20000000000002
579,579,1690,760.0,577,436618,0.1,0.0037913538193357606,2804.5705478191376,True,False,3,6.099999999999989
580,580,1691,1430.0,805,437703,0.1,0.00371157445305646,2808.858064889908,True,False,3,12.799999999999988
581,581,1692,570.0,591,437720,0.1,0.0036438082098801715,2808.96843791008,True,False,3,4.200000000000001
582,582,1693,580.0,520,437905,0.1,0.0036280173193797686,2809.718876838684,True,False,3,4.299999999999999
583,583,1694,1160.0,725,439518,0.1,0.003518500176402901,2816.043467760086,True,False,3,10.099999999999985
584,584,1695,890.0,671,440387,0.1,0.003354428401605494,2819.495019674301,True,False,3,7.399999999999993
585,585,1696,910.0,678,440432,0.1,0.003347812943499821,2819.708021879196,True,False,3,7.599999999999989
586,586,1697,1020.0,737,440853,0.1,0.003356046147036064,2821.4041500091553,True,False,3,8.699999999999989
587,588,1699,1190.0,571,442671,0.1,0.0034628054316705272,2828.5632467269897,True,False,3,10.399999999999991
588,589,1700,820.0,684,443168,0.1,0.0033802551023181453,2830.5262248516083,True,False,3,6.699999999999989
589,590,1701,1210.0,629,443369,0.1,0.0033987253237684483,2831.3985228538513,True,False,3,10.599999999999987
590,587,1698,2570.0,968,443390,0.1,0.0033148197512635922,2831.526081800461,True,False,3,24.200000000000095
591,591,1702,1420.0,741,445635,0.1,0.0032159668840713016,2840.590064764023,True,False,3,12.699999999999982
592,593,1704,940.0,693,446141,0.1,0.0032281978748783116,2842.6804196834564,True,False,3,7.8999999999999915
593,594,1705,610.0,706,446214,0.1,0.0032257295282730417,2842.99622297287,True,False,3,4.599999999999996
594,592,1703,2080.0,875,446668,0.1,0.0032831246463714964,2844.8363037109375,True,False,3,19.300000000000004
595,597,1708,410.0,532,448342,0.1,0.0031199004823653574,2851.3494448661804,True,False,3,2.600000000000002
596,596,1707,1300.0,672,448829,0.1,0.003080534117803576,2853.257095813751,True,False,3,11.499999999999991
597,598,1709,500.0,545,448848,0.1,0.002985956819317893,2853.3746597766876,True,False,3,3.500000000000001
598,595,1706,1540.0,883,449167,0.1,0.0031054539078348743,2854.6903607845306,True,False,3,13.899999999999974
599,600,1711,460.0,619,451305,0.1,0.003120598385880832,2863.007631778717,True,False,3,3.1000000000000014
600,601,1712,920.0,662,451496,0.1,0.003096261362174492,2863.8151779174805,True,False,3,7.699999999999992
601,602,1713,710.0,637,451715,0.1,0.0030605796323592074,2866.045898914337,True,False,3,5.599999999999991
602,599,1710,2960.0,1175,453042,0.1,0.0029741477204407465,2870.9535727500916,True,False,3,28.100000000000108
603,603,1714,790.0,510,453345,0.1,0.002865497360129238,2872.121617794037,True,False,3,6.3999999999999915
604,605,1716,690.0,684,454451,0.1,0.0029099552065157195,2876.415272951126,True,False,3,5.399999999999993
605,604,1715,930.0,750,454496,0.1,0.002911102040593202,2876.627717733383,True,False,3,7.799999999999994
606,606,1717,650.0,557,455270,0.1,0.003055026912953056,2879.668874979019,True,False,3,4.999999999999993
607,607,1718,640.0,815,456605,0.1,0.0029892230137862678,2884.7543637752533,True,False,3,4.899999999999997
608,608,1719,490.0,583,456783,0.1,0.0030222883785269695,2885.457680940628,True,False,3,3.400000000000002
609,610,1721,300.0,380,456790,0.1,0.0029810857157970437,2885.5247659683228,True,False,3,1.5000000000000013
610,609,1720,1560.0,865,457956,0.1,0.0030290916658981,2889.921541929245,True,False,3,14.099999999999977
611,613,1724,990.0,689,459546,0.1,0.0030908520990396014,2895.939083814621,True,False,3,8.399999999999983
612,611,1722,1700.0,849,460001,0.1,0.0030719951293332495,2897.9274818897247,True,False,3,15.499999999999975
613,612,1723,1660.0,944,460559,0.1,0.003090832384660351,2900.1212286949158,True,False,3,15.099999999999987
614,614,1725,1550.0,1059,462192,0.1,0.0032240455075122267,2906.488384962082,True,False,3,13.999999999999975
615,615,1726,850.0,858,462978,0.1,0.003281536180944462,2909.610046863556,True,False,3,6.999999999999989
616,616,1727,870.0,774,463097,0.1,0.0033590929571133666,2910.1204607486725,True,False,3,7.19999999999999
617,617,1728,840.0,800,463759,0.1,0.0034127034308039585,2912.7188999652863,True,False,3,6.899999999999993
618,618,1729,1300.0,662,464840,0.1,0.003237593874108086,2916.8274717330933,True,False,3,11.499999999999984
619,620,1731,720.0,602,465505,0.1,0.003200265480784786,2919.4382767677307,True,False,3,5.699999999999989
620,619,1730,740.0,748,465970,0.1,0.0031570488417223545,2921.2600808143616,True,False,3,5.8999999999999915
621,621,1732,1060.0,679,466475,0.1,0.0030147919358633492,2923.2218129634857,True,False,3,9.099999999999987
622,623,1734,1120.0,781,468629,0.1,0.002886205052980192,2931.57373380661,True,False,3,9.699999999999985
623,622,1733,2160.0,1035,468980,0.1,0.002897397971685058,2933.1253848075867,True,False,3,20.10000000000003
624,624,1735,2420.0,758,469002,0.1,0.0028360860046284337,2933.245667695999,True,False,3,22.70000000000006
625,625,1736,1910.0,725,469375,0.1,0.002743487815485047,2934.717290878296,True,False,3,17.600000000000037
626,626,1737,2250.0,675,471329,0.1,0.0025964088775045067,2943.7202529907227,True,False,3,21.000000000000046
627,628,1739,560.0,597,471390,0.1,0.0026408442528333383,2944.0037660598755,True,False,3,4.099999999999998
628,627,1738,1040.0,744,471956,0.1,0.0026184339243705856,2946.248022079468,True,False,3,8.89999999999999
629,629,1740,1670.0,834,472711,0.1,0.0027318879155435417,2949.2745287418365,True,False,3,15.199999999999983
630,632,1743,630.0,542,474124,0.1,0.00286023628481705,2954.924393892288,True,False,3,4.799999999999994
631,631,1742,1020.0,705,474210,0.1,0.0027899804317015916,2955.277021884918,True,False,3,8.69999999999999
632,633,1744,550.0,546,474895,0.1,0.002923189729452986,2957.9382078647614,True,False,3,3.999999999999999
633,630,1741,1180.0,1014,475385,0.1,0.002919831818577703,2959.9189279079437,True,False,3,10.299999999999985
634,635,1746,830.0,595,476590,0.1,0.003039020821334747,2964.6936190128326,True,False,3,6.799999999999988
635,634,1745,2160.0,643,476696,0.1,0.0030221813335735205,2965.171221971512,True,False,3,20.100000000000065
636,636,1747,750.0,519,476971,0.1,0.002977069885638652,2966.4518830776215,True,False,3,5.99999999999999
637,637,1748,1050.0,728,478297,0.1,0.0029009993620323026,2971.7403128147125,True,False,3,8.999999999999995
638,639,1750,910.0,644,479272,0.1,0.0028639679022823164,2975.6270089149475,True,False,3,7.599999999999985
639,640,1751,1270.0,634,479507,0.1,0.0028488116985376432,2976.56498003006,True,False,3,11.199999999999987
640,638,1749,1250.0,906,480214,0.1,0.0028906369788179514,2979.427839040756,True,False,3,10.999999999999982
641,641,1752,940.0,701,481101,0.1,0.002786222534598291,2983.054070711136,True,False,3,7.899999999999986
642,642,1753,1280.0,764,482328,0.1,0.002839699739310525,2987.8039898872375,True,False,3,11.299999999999985
643,645,1756,540.0,459,482937,0.1,0.0027774201418437503,2990.1472618579865,True,False,3,3.8999999999999986
644,643,1754,1210.0,1035,483647,0.1,0.0028021338543121293,2992.948889732361,True,False,3,10.599999999999985
645,644,1755,1120.0,954,484030,0.1,0.0027643895088241043,2994.468335866928,True,False,3,9.699999999999989
646,646,1757,1700.0,922,486016,0.1,0.0027162243164883856,3002.5587997436523,True,False,3,15.499999999999975
647,647,1758,1580.0,918,486609,0.1,0.0026809571436804177,3004.9579939842224,True,False,3,14.299999999999981
648,648,1759,1560.0,938,487399,0.1,0.0026050854857434143,3008.0868649482727,True,False,3,14.099999999999975
649,649,1760,1330.0,907,487658,0.1,0.0025756025255982205,3009.206400871277,True,False,3,11.799999999999981
650,650,1761,1540.0,751,489020,0.1,0.002495254232602742,3014.688784837723,True,False,3,13.899999999999986
651,651,1762,630.0,696,489393,0.1,0.0025515869130539686,3017.267294883728,True,False,3,4.799999999999997
652,652,1763,750.0,665,490059,0.1,0.002596022926456526,3019.9465408325195,True,False,3,5.999999999999989
653,653,1764,1840.0,861,491102,0.1,0.0026042442789093595,3024.056522846222,True,False,3,16.90000000000001
654,655,1766,1060.0,652,492001,0.1,0.002523400801061824,3027.6323850154877,True,False,3,9.099999999999984
655,654,1765,1520.0,784,492156,0.1,0.002543264163027836,3028.2914958000183,True,False,3,13.69999999999998
656,656,1767,1300.0,636,492603,0.1,0.0024187617305389446,3030.1353108882904,True,False,3,11.499999999999986
657,658,1769,470.0,591,494365,0.1,0.00230177908831681,3037.768013715744,True,False,3,3.200000000000002
658,657,1768,1280.0,963,494954,0.1,0.002325936974686796,3040.2575747966766,True,False,3,11.299999999999978
659,660,1771,1130.0,710,495443,0.1,0.0023766226089284035,3042.253654718399,True,False,3,9.799999999999986
660,659,1770,1720.0,1161,496800,0.1,0.002457852569700706,3047.997386932373,True,False,3,15.699999999999978
661,662,1773,2810.0,708,497786,0.1,0.002643290623258878,3052.369339942932,True,False,3,26.600000000000065
662,661,1772,3160.0,919,498041,0.1,0.002597004843592518,3053.443201780319,True,False,3,30.100000000000065
663,663,1774,2400.0,744,498419,0.1,0.002668745660533508,3055.0495319366455,True,False,3,22.500000000000064
664,664,1775,970.0,688,499552,0.1,0.002575302182755644,3059.811292886734,True,False,3,8.199999999999987
665,666,1777,600.0,650,500641,0.1,0.002502802060290168,3064.6149339675903,True,False,3,4.499999999999995
666,665,1776,2130.0,824,501082,0.1,0.002492488823953713,3066.496969938278,True,False,3,19.80000000000002
667,667,1778,1840.0,834,501755,0.1,0.002464411030866862,3069.3017518520355,True,False,3,16.900000000000016
668,668,1779,1120.0,631,502076,0.1,0.0024461494357452067,3070.676661014557,True,False,3,9.699999999999985
669,670,1781,580.0,553,503294,0.1,0.0024316111097140085,3075.8493959903717,True,False,3,4.299999999999997
670,669,1780,1720.0,935,504381,0.1,0.0023993763146625663,3080.6585097312927,True,False,3,15.699999999999978
671,671,1782,1020.0,658,504387,0.1,0.002369236279822855,3080.7140707969666,True,False,3,8.699999999999989
672,672,1783,780.0,755,505096,0.1,0.002361843759843167,3083.6123638153076,True,False,3,6.299999999999994
673,673,1784,1120.0,868,506766,0.1,0.00243780639533314,3090.1004598140717,True,False,3,9.699999999999989
674,675,1786,990.0,612,506835,0.1,0.002472998470515378,3090.406229019165,True,False,3,8.399999999999983
675,674,1785,1760.0,762,507429,0.1,0.0024652154157530966,3092.798202753067,True,False,3,16.099999999999987
676,676,1787,1520.0,876,508600,0.1,0.0025049564889105904,3099.2252748012543,True,False,3,13.699999999999982
677,677,1788,2210.0,919,510442,0.1,0.0025347514037231352,3106.425936937332,True,False,3,20.600000000000023
678,678,1789,1640.0,1042,511003,0.1,0.0025567989957839743,3108.7204596996307,True,False,3,14.899999999999974
679,679,1790,2420.0,966,511293,0.1,0.002575069302141061,3109.9728729724884,True,False,3,22.700000000000067
680,680,1791,1510.0,894,512176,0.1,0.0026029018808668794,3113.452105998993,True,False,3,13.59999999999998
681,682,1793,1450.0,684,513739,0.1,0.0026645531931657846,3119.649990797043,True,False,3,12.99999999999998
682,681,1792,700.0,829,513758,0.1,0.0026697103917543677,3119.772766828537,True,False,3,5.499999999999989
683,683,1794,830.0,767,514361,0.1,0.0026351574036860997,3122.159747838974,True,False,3,6.799999999999988
684,684,1795,1700.0,698,514968,0.1,0.002647874675048008,3124.6173088550568,True,False,3,15.499999999999979
685,685,1796,1170.0,587,516087,0.1,0.0026482934356521137,3129.226423740387,True,False,3,10.199999999999989
686,686,1797,1370.0,774,516854,0.1,0.002654550069592922,3132.277364015579,True,False,3,12.199999999999983
687,688,1799,470.0,519,517044,0.1,0.0026864976907482727,3133.0744330883026,True,False,3,3.2000000000000024
688,687,1798,1350.0,722,517249,0.1,0.0026785589910500586,3133.9241228103638,True,False,3,11.999999999999984
689,689,1800,1330.0,1091,520451,0.1,0.002423085333560922,3146.4083857536316,True,False,3,11.799999999999983
690,692,1803,1160.0,900,520849,0.1,0.002336228038637071,3147.982928752899,True,False,3,10.099999999999987
691,691,1802,870.0,955,520864,0.1,0.0023425620540498673,3148.0821130275726,True,False,3,7.199999999999987
692,690,1801,2370.0,1038,521006,0.1,0.002337234415385786,3148.6753969192505,True,False,3,22.200000000000088
693,695,1806,2110.0,752,523872,0.1,0.0022355516837783496,3159.813734769821,True,False,3,19.600000000000016
694,693,1804,2930.0,889,524007,0.1,0.002224051317420586,3160.388833761215,True,False,3,27.800000000000082
695,696,1807,1030.0,915,524666,0.1,0.0021952040436234873,3163.254462003708,True,False,3,8.799999999999988
696,694,1805,1300.0,1066,525113,0.1,0.002188713522819063,3164.9951548576355,True,False,3,11.49999999999998
697,697,1808,540.0,546,526056,0.1,0.002064482646496649,3168.597575902939,True,False,3,3.9000000000000012
698,698,1809,610.0,603,526419,0.1,0.002103157069699709,3170.062831878662,True,False,3,4.599999999999998
699,699,1810,490.0,576,526970,0.1,0.0021143217019622775,3172.159141778946,True,False,3,3.4000000000000026
700,700,1811,1050.0,734,528049,0.1,0.0020672133251420687,3176.3917219638824,True,False,3,8.999999999999984
701,702,1813,500.0,532,528547,0.1,0.0020579432937775253,3179.6090309619904,True,False,3,3.5000000000000018
702,703,1814,880.0,691,529734,0.1,0.0020941273199277088,3184.299358844757,True,False,3,7.2999999999999865
703,701,1812,1430.0,930,529776,0.1,0.002104174162221131,3184.4978997707367,True,False,3,12.799999999999981
704,704,1815,1120.0,572,530337,0.1,0.0021359571435861616,3186.704286813736,True,False,3,9.69999999999999
705,705,1816,1010.0,715,531407,0.1,0.002177988770548124,3190.832113981247,True,False,3,8.599999999999985
706,706,1817,1370.0,732,532662,0.1,0.0023394168798762114,3196.049797773361,True,False,3,12.199999999999983
707,707,1818,1640.0,872,533264,0.1,0.0023384613980626722,3198.421293735504,True,False,3,14.89999999999998
708,708,1819,1630.0,741,533301,0.1,0.0023843901077607163,3198.613763809204,True,False,3,14.799999999999981
709,709,1820,1660.0,794,534583,0.1,0.002480521229766098,3203.622419834137,True,False,3,15.09999999999998
710,711,1822,440.0,443,535036,0.1,0.0025912888734927297,3205.4654417037964,True,False,3,2.9000000000000026
711,712,1823,1420.0,721,536185,0.1,0.0026536913562485954,3209.986845970154,True,False,3,12.699999999999985
712,710,1821,3090.0,1225,537562,0.1,0.00266861927177643,3215.3506939411163,True,False,3,29.400000000000105
713,713,1824,2050.0,822,537871,0.1,0.0028279187329682248,3216.590967655182,True,False,3,19.00000000000001
714,714,1825,3900.0,897,538624,0.1,0.0028211429161372633,3219.5453310012817,True,False,3,37.500000000000085
715,715,1826,1110.0,808,539417,0.1,0.0028914731391532678,3222.5743119716644,True,False,3,9.599999999999984
716,716,1827,1620.0,670,540242,0.1,0.002955844986457517,3226.066130876541,True,False,3,14.699999999999983
717,717,1828,1090.0,846,541255,0.1,0.0028889963368116823,3230.0425877571106,True,False,3,9.399999999999979
718,718,1829,1770.0,753,541636,0.1,0.0029324951152172518,3231.571779727936,True,False,3,16.199999999999992
719,719,1830,1520.0,803,542629,0.1,0.002866964524404226,3235.545947790146,True,False,3,13.69999999999998
720,720,1831,1280.0,878,543754,0.1,0.002755685304813957,3240.035575866699,True,False,3,11.299999999999986
721,721,1832,1720.0,762,544303,0.1,0.0027247088513440354,3242.19460773468,True,False,3,15.699999999999982
722,722,1833,920.0,810,544876,0.1,0.0026833690747109897,3244.546347618103,True,False,3,7.699999999999987
723,723,1834,790.0,761,545673,0.1,0.00247547927041937,3247.7321417331696,True,False,3,6.399999999999993
724,724,1835,1440.0,859,547190,0.1,0.0022131032427315893,3253.7969448566437,True,False,3,12.89999999999998
725,726,1837,2190.0,666,547540,0.1,0.0019745443910993104,3255.3981478214264,True,False,3,20.400000000000063
726,725,1836,1340.0,964,548159,0.1,0.0020852781669731847,3259.186355829239,True,False,3,11.89999999999998
727,727,1838,2180.0,805,548893,0.1,0.001987244497430771,3262.107825756073,True,False,3,20.30000000000006
728,728,1839,1190.0,671,549874,0.1,0.001911510474191862,3265.977616786957,True,False,3,10.399999999999988
729,729,1840,1290.0,626,550044,0.1,0.001943205957380555,3266.7066037654877,True,False,3,11.399999999999984
730,731,1842,820.0,591,551257,0.1,0.001995321176818126,3271.45725274086,True,False,3,6.699999999999989
731,730,1841,2500.0,836,551503,0.1,0.0020116217009754937,3272.4389996528625,True,False,3,23.500000000000014
732,733,1844,600.0,512,552092,0.1,0.0021249017632385403,3274.8041076660156,True,False,3,4.499999999999998
733,732,1843,2340.0,797,553062,0.1,0.0021384042689759036,3278.5854830741882,True,False,3,21.90000000000008
734,735,1846,520.0,717,554371,0.1,0.0021263218350949433,3283.772681951523,True,False,3,3.700000000000002
735,734,1845,1430.0,822,554545,0.1,0.002138721495871024,3284.495675802231,True,False,3,12.799999999999981
736,736,1847,1570.0,753,555104,0.1,0.0021403455718498983,3286.926501750946,True,False,3,14.199999999999987
737,737,1848,2540.0,792,556230,0.1,0.002106135115988736,3291.3512766361237,True,False,3,23.90000000000008
738,738,1849,4030.0,724,557267,0.1,0.002111367272529545,3295.2883138656616,True,False,3,38.800000000000075
739,739,1850,1370.0,772,557633,0.1,0.002085722927239342,3296.850423812866,True,False,3,12.199999999999982
740,740,1851,1240.0,795,558284,0.1,0.0021176703061188025,3299.4284946918488,True,False,3,10.899999999999986
741,741,1852,1290.0,777,559338,0.1,0.0021277921870389792,3303.6275408267975,True,False,3,11.399999999999983
742,742,1853,1300.0,823,560559,0.1,0.002037263610021167,3308.430830717087,True,False,3,11.49999999999999
743,743,1854,700.0,808,560865,0.1,0.0020229697293321844,3309.6831560134888,True,False,3,5.499999999999995
744,744,1855,1100.0,904,561900,0.1,0.001961966312833726,3313.7084658145905,True,False,3,9.49999999999998
745,745,1856,1500.0,750,562338,0.1,0.0018994543256703764,3315.5540158748627,True,False,3,13.499999999999979
746,747,1858,640.0,738,563817,0.1,0.001972127622365699,3321.720661878586,True,False,3,4.899999999999997
747,748,1859,490.0,547,564088,0.1,0.0019749222392785844,3322.861254930496,True,False,3,3.400000000000003
748,746,1857,1530.0,1061,564803,0.1,0.001987481062464209,3325.7752430438995,True,False,3,13.799999999999985
749,749,1860,770.0,722,565226,0.1,0.0020039952196434937,3327.565685033798,True,False,3,6.19999999999999
750,750,1861,740.0,672,566505,0.1,0.0020081847434041612,3332.8461797237396,True,False,3,5.899999999999999
751,752,1863,1100.0,704,567619,0.1,0.0019920590579700233,3350.352762937546,True,False,3,9.499999999999986
752,751,1862,2390.0,952,567896,0.1,0.0019940899969582413,3351.4421458244324,True,False,3,22.40000000000005
753,753,1864,860.0,722,568114,0.1,0.001992196104206452,3352.363760948181,True,False,3,7.0999999999999925
754,755,1866,870.0,634,570155,0.1,0.0019926233964455125,3360.647862672806,True,False,3,7.199999999999997
755,756,1867,1180.0,647,570484,0.1,0.0020405720769848036,3361.979686975479,True,False,3,10.299999999999986
756,754,1865,2380.0,1123,570997,0.1,0.0020410061382335294,3364.090565919876,True,False,3,22.299999999999983
757,757,1868,2430.0,962,571962,0.1,0.002106897974821977,3368.0686600208282,True,False,3,22.800000000000068
758,759,1870,1190.0,531,572608,0.1,0.002165155434080359,3370.7496190071106,True,False,3,10.399999999999988
759,761,1872,2260.0,727,574870,0.1,0.0021267744833110298,3379.951658010483,True,False,3,21.100000000000072
760,758,1869,3000.0,1243,575127,0.1,0.0021519112127794857,3381.0380568504333,True,False,3,28.500000000000085
761,762,1873,1480.0,672,575296,0.1,0.0021331114493521107,3381.9461708068848,True,False,3,13.299999999999981
762,760,1871,1700.0,1219,575873,0.1,0.002107733720846679,3384.276333808899,True,False,3,15.499999999999986
763,763,1874,920.0,625,577370,0.1,0.002049531835177913,3390.2545607089996,True,False,3,7.699999999999989
764,765,1876,1150.0,855,578716,0.1,0.0020200669447202452,3395.767659664154,True,False,3,9.999999999999984
765,766,1877,1830.0,805,579093,0.1,0.0020245333116498676,3397.291937828064,True,False,3,16.800000000000008
766,764,1875,1970.0,1141,579691,0.1,0.0019893045193590405,3399.6700427532196,True,False,3,18.20000000000003
767,767,1878,1680.0,709,580206,0.1,0.00195855073684502,3401.828054666519,True,False,3,15.29999999999998
768,768,1879,1340.0,680,581436,0.1,0.001988017597614089,3406.913646697998,True,False,3,11.899999999999983
769,769,1880,1390.0,644,581669,0.1,0.0019824863061697878,3407.8772597312927,True,False,3,12.399999999999984
770,771,1882,1430.0,781,583330,0.1,0.0019932580132021897,3414.6082468032837,True,False,3,12.799999999999981
771,770,1881,1280.0,947,583479,0.1,0.002000985932731883,3415.2649009227753,True,False,3,11.299999999999981
772,772,1883,1730.0,918,585108,0.1,0.0019939835324086054,3422.097740650177,True,False,3,15.799999999999983
773,773,1884,1240.0,998,585661,0.1,0.002003013993629053,3424.358585834503,True,False,3,10.899999999999983
774,774,1885,1150.0,698,586122,0.1,0.0019995419370336725,3426.280994653702,True,False,3,9.999999999999984
775,775,1886,1230.0,811,586723,0.1,0.001969218874384928,3428.766807794571,True,False,3,10.799999999999974
776,776,1887,1110.0,544,587284,0.1,0.001895041322153274,3432.6125876903534,True,False,3,9.599999999999993
777,777,1888,2320.0,738,588613,0.1,0.0019032971389739343,3438.0283918380737,True,False,3,21.700000000000053
778,778,1889,1810.0,976,590026,0.1,0.001893378742217882,3443.754502773285,True,False,3,16.6
779,780,1891,1690.0,756,590308,0.1,0.0019308056040370108,3444.944338798523,True,False,3,15.39999999999998
780,779,1890,810.0,949,590519,0.1,0.0019181904125577418,3445.7915139198303,True,False,3,6.5999999999999925
781,781,1892,1000.0,789,591769,0.1,0.00197333638803887,3451.0443630218506,True,False,3,8.499999999999986
782,783,1894,1430.0,609,592744,0.1,0.002090826874127847,3454.9871859550476,True,False,3,12.799999999999981
783,784,1895,1770.0,720,593399,0.1,0.0021097405164457288,3457.680014848709,True,False,3,16.19999999999999
784,782,1893,1090.0,1069,594302,0.1,0.0020929909955603016,3461.3432829380035,True,False,3,9.39999999999998
785,786,1897,720.0,628,595256,0.1,0.002092769258721601,3465.1947178840637,True,False,3,5.700000000000001
786,785,1896,3690.0,919,595445,0.1,0.0021035971084023878,3465.9491968154907,True,False,3,35.40000000000009
787,787,1898,1280.0,711,596243,0.1,0.002078813154158037,3469.311923980713,True,False,3,11.299999999999995
788,788,1899,1290.0,671,596986,0.1,0.002198779099567442,3472.3962168693542,True,False,3,11.399999999999986
789,790,1901,840.0,757,598473,0.1,0.0024396178476073223,3478.589157819748,True,False,3,6.899999999999989
790,789,1900,2330.0,874,598752,0.1,0.0024129553201573195,3479.801292657852,True,False,3,21.800000000000086
791,791,1902,1660.0,800,599443,0.1,0.002538697120071447,3482.9285876750946,True,False,3,15.099999999999977
